objectid,col_name,col_uid,st_name,st_abb,cnty_name,datasource,src_name,alt_name,alt_name2,alt_name3,mnumber,color_clas,tot_prisco,rec_complt,numlots,numoccupie,estimatedp,wtr_srcdes,wtr_hauled,priv_wells,wc_exists,wc_wtrcomm,dwuid,wc_nearwcom,dwuid_near,os_otrsupp,is_srcadeq,wc_adeq,wc_adeqdes,wc_hlth,wc_hlthdes,ww_public,ww_wwcomm,wwuid,ww_nearwwcom,wwuid_near,ww_prvser,ww_prvnm,ww_other,ww_adeq,ww_adeqdes,ww_hlth,ww_hlthdes,ppl_nowat,ppl_nowat_r,ppl_noww,ppl_noww_r,ppl_yeswat,ppl_yeswat_r,ppl_yesww,ppl_yesww_r,allpotable,infloodp,fac_propos,fac_type,fac_cst,fac_avgcst,fac_capcst,fac_comcap,fac_ta,fac_tades,fac_feasib,con_last,con_first,con_type,con_title,con_org,con_email,con_add,con_city,con_state,con_zip,con_phone,con_mobile,con_notes,con_last2,con_first2,con_type2,con_title2,con_org2,con_email2,con_add2,con_city2,con_state2,con_zip2,con_phone2,con_mobil2,con_notes2,created_user,created_date,last_edited_user,last_edited_date,fy2018_project,fy2019_project,fy2020_project,fy2021_project,fy2022_project,Unnamed: 98,Unnamed: 99
1457,Juan Gonzales,P1R480075,Texas,TX,Cameron,TXAG,Juan Gonzales,,,,M0310074,Purple,2,Y,64,12,40,Public Water System,N,N,Y,EAST RIO HONDO WSC,DW089,,,,Y,Y,,N,,N,,,EAST RIO HONDO WSC,WW078,N,,,N,"Some lots may be adequate, some may be inadequate for onsite/septic",N,,0,0,40,1,40,1,0,0,Y,N,Wastewater collection & Treatment and Water collection & Treatment,Combination,2582600,,,See Utility Capacity,Y,T/A subject to USDA Funding Application,"CU recommends that the 11 Colonia (Arroyo Gardens #1, #2 & #4, VicenteSandoval, Leonar B. De Villarreal, Juan Gonzales, Gumesindo Galvan, Alfredo Garza,Yas Yescas, San Vicente Estates & Leszano) create a regional sewer and water system.",MACMANUS,BRIAN,City,MANAGER,E. RIO HONDO WSC,bemacmanus@erhwsc.com,P. O. BOX 621,RIO HONDO,TX,78563,(956) 748-2605,,,,,,,,,,,,,,,,,,,,,,,,,6101.028792,2189317.091
1458,Gumesindo Galvan,P1R480065,Texas,TX,Cameron,TXAG,Gumesindo Galvan,,,,M0310064,Purple,2,Y,8,1,4,Public Water System,N,N,Y,EAST RIO HONDO WSC,DW089,,,,Y,Y,,N,,N,,,EAST RIO HONDO WSC,WW078,N,,,N,"Some lots may be adequate, some may be inadequate for onsite/septic",N,,0,0,4,1,4,1,0,0,Y,N,Wastewater collection & Treatment and Water collection & Treatment,Combination,206608,,,See Utility Capacity,Y,T/A subject to USDA Funding Application,"CU recommends that the 11 Colonia (Arroyo Gardens #1, #2 & #4, VicenteSandoval, Leonar B. De Villarreal, Juan Gonzales, Gumesindo Galvan, Alfredo Garza,Yas Yescas, San Vicente Estates & Leszano) create a regional sewer and water system.",MACMANUS,BRIAN,City,MANAGER,E. RIO HONDO WSC,bemacmanus@erhwsc.com,P. O. BOX 621,RIO HONDO,TX,78563,(956) 748-2605,,,,,,,,,,,,,,,,,,,,,,,,,2326.166181,256316.1869
1459,Leonar B. De Villarreal,P1R480096,Texas,TX,Cameron,TXAG,Leonar B. De Villarreal,,,,M0310095,Purple,2,Y,2,2,8,Public Water System,N,N,Y,EAST RIO HONDO WSC,DW089,,,,Y,Y,,N,,N,,,EAST RIO HONDO WSC,WW078,N,,,N,"Some lots may be adequate, some may be inadequate for onsite/septic",N,,0,0,8,1,8,1,0,0,Y,N,Wastewater collection,Wastewater,12857,,,See Utility Capacity,Y,T/A subject to USDA Funding Application,"CU recommends that the 11 Colonia (Arroyo Gardens #1, #2 & #4, VicenteSandoval, Leonar B. De Villarreal, Juan Gonzales, Gumesindo Galvan, Alfredo Garza,Yas Yescas, San Vicente Estates & Leszano) create a regional sewer and water system. Population is only",MACMANUS,BRIAN,City,MANAGER,E. RIO HONDO WSC,bemacmanus@erhwsc.com,P. O. BOX 621,RIO HONDO,TX,78563,(956) 748-2605,,,,,,,,,,,,,,,,,,,,,,,,,2985.665657,477533.193
1460,Las Palmas,P1R480088,Texas,TX,Cameron,TXAG,Las Palmas,,,,M0310087,Blue,4,Y,344,298,1334,Public Water System,N,N,Y,HARLINGEN WATERWORKS SYSTEM,DW113,,,,Y,Y,,N,,Y,HARLINGEN WATERWORKS SYSTEM,WW079,,,N,,,Y,,N,,0,0,0,0,1334,1,1334,1,Y,N,,,0,,,,N,,,JASPER,MARK,City,ENGINEER,CITY OF HARLINGEN,mjasper@hwws.com,134 E. VAN BUREN AVE,HARLINGEN,TX,78551,(956) 430-6107,,This is a different Las Palmas from one that is part of planned Brownsville PUB North Colonias Wastewater project.,,,,,,,,,,,,,,,,,,,,,,,2972.918476,349772.9612
1461,Sno-Bird Estates,P1R481236,Texas,TX,Hidalgo,TXAG,Sno-Bird Estates,,,,M1080679,Purple,2,Y,20,20,90,Public Water System,N,N,Y,AGUA SUD,DW002,,,,Y,Y,,N,,N,,,AGUA SUD,WW083,N,,,N,0.4 AC avg lot size,N,,0,0,90,1,90,1,0,0,Y,N,First time wastewater--future phases to north of Palmview area,Wastewater,93615989,,,See Utility Capacity,Y,T/A subject to USDA Funding Application,,PEREZ,PAMELA,Utility,CUSTOMER SERVICE SUPERVISOR,AGUA SUD,pperez@aguasud.com,3126 N ABRAM RD.,PALMVIEW,TX,78578,(956) 585-2465,,"Source for project cost is SFY 2015 CWSRF IUP, $30m WWTP expansion, $63m collection",,,,,,,,,,,,,0.4 AC avg lot,,,,,,,,,,943.2355493,37793.45528
1462,Val Bar Estate,P1R481339,Texas,TX,Hidalgo,TXAG,Val Bar Estate,Val - Bar Estates,,,M1080767,Blue,4,Y,34,29,126,Public Water System,N,N,Y,NORTH ALAMO WSC,DW160,,,,Y,Y,,N,,Y,CITY OF ALAMO,WW084,,,N,,,Y,,N,,0,0,0,0,126,1,126,1,Y,Y,,,0,,,,N,,,AGUIRRE,JESSE,Utility,ASSISTANT GENERAL MANAGER,NORTH ALAMO WSC,jaguirre@nawsc.com,420 S. DOOLITTLE RD.,EDINBURG,TX,78542,(956) 383-1623,,,OZUNA,LUCIANNO,City,PUBLIC WORKS DIRECTOR,CITY OF ALAMO,jvillareal@alamotexas.org,803 S TOWER ROAD,ALAMO,TX,78516,(956) 787-8321,,,,,,,,,,,,760.3683504,25859.91737
1463,Rebecca Subd.,P1R481157,Texas,TX,Hidalgo,TXAG,Rebecca Subd.,Rebecca,,,M1080604,Blue,4,Y,8,7,23,Public Water System,N,N,Y,NORTH ALAMO WSC,DW160,,,,Y,Y,,N,,Y,CITY OF MERCEDES,WW092,,,N,,,Y,,N,,0,0,0,0,23,1,23,1,Y,Y,,,0,,,,N,,,AGUIRRE,JESSE,Utility,ASSISTANT GENERAL MANAGER,NORTH ALAMO WSC,jaguirre@nawsc.com,420 S. DOOLITTLE RD.,EDINBURG,TX,78542,(956) 383-1623,,,GARCIA,RICARDO,City,CITY MANAGER,CITY OF MERCEDES,rgarcia@cityofmercedes.com,400 S. OHIO,MERCEDES,TX,78570,(956) 565-3114,,,,,,,,,,,,1120.465838,50418.83242
1464,Porciones Center Subd.,P1R481114,Texas,TX,Hidalgo,TXAG,Porciones Center Subd.,,,,M1080564,Blue,4,Y,1,1,5,Public Water System,N,N,Y,NORTH ALAMO WSC,DW160,,,,Y,Y,,N,,N,,,,,N,,,Y,,N,,0,0,5,1,5,1,0,0,Y,N,,,0,,,,N,,,AGUIRRE,JESSE,Utility,ASSISTANT GENERAL MANAGER,NORTH ALAMO WSC,jaguirre@nawsc.com,420 S. DOOLITTLE RD.,EDINBURG,TX,78542,(956) 383-1623,,,,,,,,,,,,,,,,,,,,,,,,,970.4475926,28165.13954
1465,Vicente Sandoval,P1R480166,Texas,TX,Cameron,TXAG,Vicente Sandoval,,,,M0310164,Purple,2,Y,1,1,5,Public Water System,N,N,Y,EAST RIO HONDO WSC,DW089,,,,Y,Y,,N,,N,,,EAST RIO HONDO WSC,WW078,N,,,N,"Some lots may be adequate, some may be inadequate for onsite/septic",N,,0,0,5,1,5,1,0,0,Y,N,Wastewater collection and treatment,Wastewater,37500,,,See Utility Capacity,Y,T/A subject to USDA Funding Application,"Leisure Time and XX Farm are connected.  Both are too small for stand alone system.  CU recommends a treatment facility  to be located at the cluster of Colonia Swartz, Coulson, Channel Lots, Arroyo City Subdivision & Arroyo City Annex.",MACMANUS,BRIAN,City,MANAGER,E. RIO HONDO WSC,bemacmanus@erhwsc.com,P. O. BOX 621,RIO HONDO,TX,78563,(956) 748-2605,,Vicente Sandoval is a very small Colonia that should partner with Las Yescas Colonia for joint sewer service.,,,,,,,,,,,,,,,,,,,,,,,2325.014343,334260.1796
1466,Tropical Farms Subd.,P1R481328,Texas,TX,Hidalgo,TXAG,Tropical Farms Subd.,Tropical Farms,,,M1080758,Purple,2,Y,71,57,185,Public Water System,N,N,Y,NORTH ALAMO WSC,DW160,,,,Y,Y,,N,,N,,,NORTH ALAMO WSC,WW099,N,,,N,"Avg .3 AC lots, density",N,,0,0,185,1,185,1,0,0,Y,N,CU projected collection and treatment cost,Wastewater,1472082,,,See Utility Capacity,Y,T/A subject to USDA Funding Application,Distance from nearest treatment facility,AGUIRRE,JESSE,Utility,ASSISTANT GENERAL MANAGER,NORTH ALAMO WSC,jaguirre@nawsc.com,420 S. DOOLITTLE RD.,EDINBURG,TX,78542,(956) 383-1623,,,RUBIO,OSCAR,Utility,WASTEWATER MANAGER,NORTH ALAMO WSC,orubio@nawsc.com,420 S. DOOLITTLE RD.,EDINBURG,TX,78542,(956) 383-1618,,,,,,,,,,,,1346.012417,95933.59192
1467,Park Lane Subd.,P1R481101,Texas,TX,Hidalgo,TXAG,Park Lane Subd.,,,,M1080553,Orange,3,Y,28,22,110,Public Water System,N,N,Y,AGUA SUD,DW002,,,,Y,Y,,N,,N,,,AGUA SUD,WW083,N,,,N,"Smaller, older lots received TWDB EDAP funding for first time sewer.",N,,0,0,110,1,110,1,0,0,Y,N,First time wastewater-Phase 1 of Agua SUD Eastern WW,Wastewater,47354000,27029,,,N,,,PEREZ,PAMELA,Utility,CUSTOMER SERVICE SUPERVISOR,AGUA SUD,pperez@aguasud.com,3126 N ABRAM RD.,PALMVIEW,TX,78578,(956) 585-2465,,Part of Planned Agua SUD East WW project 10365,,,,,,,,,,,,,,,,,,,,,,,1134.752563,35777.97296
1468,Arroyo Gardens #1,P1R480010,Texas,TX,Cameron,TXAG,Arroyo Gardens #1,Unnamed (FM 803),,,M0310012,Blue,4,Y,14,33,98,Public Water System,N,N,Y,EAST RIO HONDO WSC,DW089,,,,Y,Y,,N,,N,,,EAST RIO HONDO WSC,WW078,N,,,Y,,N,,0,0,98,1,98,1,0,0,Y,N,,,0,,,,N,,,MACMANUS,BRIAN,City,MANAGER,E. RIO HONDO WSC,bemacmanus@erhwsc.com,P. O. BOX 621,RIO HONDO,TX,78563,(956) 748-2605,,Has public water and partial sewer,,,,,,,,,,,,,,,,,,,,,,,16735.3268,10447401.73
1469,Bar #7,P1R480550,Texas,TX,Hidalgo,TXAG,Bar #7,,,,M1080069,Purple,2,Y,75,72,230,Public Water System,N,N,Y,NORTH ALAMO WSC,DW160,,,,Y,Y,,N,,N,,,NORTH ALAMO WSC,WW099,N,,,N,"High density, small lots avg .2 ac",N,,0,0,230,1,230,1,0,0,Y,N,CU projected WW collection & treatment,Wastewater,1859472,,,See Utility Capacity,Y,T/A subject to USDA Funding Application,Distance to treatment facility,AGUIRRE,JESSE,Utility,ASSISTANT GENERAL MANAGER,NORTH ALAMO WSC,jaguirre@nawsc.com,420 S. DOOLITTLE RD.,EDINBURG,TX,78542,(956) 383-1623,,,RUBIO,OSCAR,Utility,WASTEWATER MANAGER,NORTH ALAMO WSC,orubio@nawsc.com,420 S. DOOLITTLE RD.,EDINBURG,TX,78542,(956) 383-1618,,,,,,,,,,,,1338.57298,88318.6197
1470,Solis,P1R480148,Texas,TX,Cameron,TXAG,Solis,Solis Road,,,M0310146,Orange,3,Y,0,67,210,Public Water System,N,N,Y,CITY OF LA FERIA,DW049,,,,Y,Y,,N,,N,CITY OF LA FERIA,WW074,,,N,,,Y,,N,,0,0,210,1,210,1,0,0,Y,N,,,0,,,,N,,,RODRIGUEZ,PAULA,City,PLANNING & DEV. MANAGER,CITY OF LA FERIA,prodriguez@cityoflaferia.com,115 E. COMMERCIAL AVE.,LA FERIA,TX,78559-5002,(956) 797-2261,(956) 383-4938,"Project is under construction. Sewer to be connected via CDBG funds of $260,000",,,,,,,,,,,,,,,,,,,,,,,14527.43575,4378698.09
1472,Brown Acres,P1R480606,Texas,TX,Hidalgo,TXAG,Brown Acres,,,,M1080122,Blue,4,Y,18,31,99,Public Water System,N,N,Y,NORTH ALAMO WSC,DW160,,,,Y,Y,,N,,N,,,NORTH ALAMO WSC,WW099,N,,,Y,,N,,0,0,99,1,99,1,0,0,Y,N,,,0,,,,N,,,AGUIRRE,JESSE,Utility,ASSISTANT GENERAL MANAGER,NORTH ALAMO WSC,jaguirre@nawsc.com,420 S. DOOLITTLE RD.,EDINBURG,TX,78542,(956) 383-1623,,,RUBIO,OSCAR,Utility,WASTEWATER MANAGER,NORTH ALAMO WSC,orubio@nawsc.com,420 S. DOOLITTLE RD.,EDINBURG,TX,78542,(956) 383-1618,,,,,,,,,,,,1453.011424,129804.9352
1473,Delta Court,P1R480715,Texas,TX,Hidalgo,TXAG,Delta Court,,,,M1080219,Blue,4,Y,25,47,205,Public Water System,N,N,Y,NORTH ALAMO WSC,DW160,,,,Y,Y,,N,,N,,,CITY OF WESLACO,WW097,N,,,Y,,N,,0,0,205,1,205,1,0,0,Y,N,,,0,,,,N,,,AGUIRRE,JESSE,Utility,ASSISTANT GENERAL MANAGER,NORTH ALAMO WSC,jaguirre@nawsc.com,420 S. DOOLITTLE RD.,EDINBURG,TX,78542,(956) 383-1623,,,SALINAS,DAVID,Utility,PUBLIC UTILITIES DIRECTOR,CITY OF WESLACO,dsalinas@weslacotx.gov,1912 JOE STEPHENS AVE.,WESLACO,TX,78599,(956) 973-3146,,,,,,,,,,,,1630.393142,169742.9004
1474,Plumosa Village,P1R481113,Texas,TX,Hidalgo,TXAG,Plumosa Village,,,,M1080563,Blue,4,Y,21,3,12,Public Water System,N,N,Y,CITY OF ALAMO,DW030,,,,Y,Y,,N,,N,,,CITY OF ALAMO,WW084,N,,,Y,,N,,0,0,12,1,12,1,0,0,Y,N,,,0,,,,N,,,OZUNA,LUCIANNO,City,PUBLIC WORKS DIRECTOR,CITY OF ALAMO,jvillareal@alamotexas.org,803 S TOWER ROAD,ALAMO,TX,78516,(956) 787-8321,,WW service planned.,,,,,,,,,,,,,,,,,,,,,,,567.8392577,13374.01152
1475,Country Living Estates,P1R480696,Texas,TX,Hidalgo,TXAG,Country Living Estates,,,,M1080199,Orange,3,Y,42,35,157,Public Water System,N,N,Y,CITY OF ALAMO,DW030,,,,Y,Y,,N,,N,,,CITY OF ALAMO,WW084,N,,,Y,,N,,0,0,157,1,157,1,0,0,Y,N,,,0,,,,N,,,OZUNA,LUCIANNO,City,PUBLIC WORKS DIRECTOR,CITY OF ALAMO,jvillareal@alamotexas.org,803 S TOWER ROAD,ALAMO,TX,78516,(956) 787-8321,,WW service planned.,,,,,,,,,,,,,,,,,,,,,,,1373.955793,103927.3677
1476,Country Living Estates #2,P1R480697,Texas,TX,Hidalgo,TXAG,Country Living Estates #2,,,,M1080200,Orange,3,Y,21,10,36,Public Water System,N,N,Y,CITY OF ALAMO,DW030,,,,Y,Y,,N,,N,,,CITY OF ALAMO,WW084,N,,,Y,,N,,0,0,36,1,36,1,0,0,Y,N,,,0,,,,N,,,OZUNA,LUCIANNO,City,PUBLIC WORKS DIRECTOR,CITY OF ALAMO,jvillareal@alamotexas.org,803 S TOWER ROAD,ALAMO,TX,78516,(956) 787-8321,,WW service planned.,,,,,,,,,,,,,,,,,,,,,,,1121.195231,50446.36824
1477,Browning-Ken #3,P1R480607,Texas,TX,Hidalgo,TXAG,Browning-Ken #3,,,,M1080123,Blue,4,Y,0,16,53,Public Water System,N,N,Y,CITY OF ALAMO,DW030,,,,Y,Y,,N,,Y,CITY OF ALAMO,WW084,,,N,,,Y,,N,,0,0,0,0,53,1,53,1,Y,N,,,0,,,,N,,,OZUNA,LUCIANNO,City,PUBLIC WORKS DIRECTOR,CITY OF ALAMO,jvillareal@alamotexas.org,803 S TOWER ROAD,ALAMO,TX,78516,(956) 787-8321,,,,,,,,,,,,,,,,,,,,,,,,,837.7945933,38507.12299
1478,Diana Subd. #1,P1R480721,Texas,TX,Hidalgo,TXAG,Diana Subd. #1,,,,M1080225,Blue,4,Y,0,25,101,Public Water System,N,N,Y,CITY OF WESLACO,DW074,,,,Y,Y,,N,,Y,CITY OF WESLACO,WW097,,,N,,,Y,,N,,0,0,0,0,101,1,101,1,Y,N,,,0,,,,N,,,SALINAS,DAVID,Utility,PUBLIC UTILITIES DIRECTOR,CITY OF WESLACO,dsalinas@weslacotx.gov,1912 JOE STEPHENS AVE.,WESLACO,TX,78599,(956) 973-3146,,,,,,,,,,,,,,,,,,,,,,,,,1012.164827,26167.35569
1479,Diana Subd. #2,P1R480722,Texas,TX,Hidalgo,TXAG,Diana Subd. #2,,,,M1080226,Blue,4,Y,0,16,64,Public Water System,N,N,Y,CITY OF WESLACO,DW074,,,,Y,Y,,N,,Y,CITY OF WESLACO,WW097,,,N,,,Y,,N,,0,0,0,0,64,1,64,1,Y,N,,,0,,,,N,,,SALINAS,DAVID,Utility,PUBLIC UTILITIES DIRECTOR,CITY OF WESLACO,dsalinas@weslacotx.gov,1912 JOE STEPHENS AVE.,WESLACO,TX,78599,(956) 973-3146,,,,,,,,,,,,,,,,,,,,,,,,,972.5162046,17121.92681
1480,Diana Subd. #3,P1R480723,Texas,TX,Hidalgo,TXAG,Diana Subd. #3,,,,M1080227,Blue,4,Y,0,18,62,Public Water System,N,N,Y,CITY OF WESLACO,DW074,,,,Y,Y,,N,,Y,CITY OF WESLACO,WW097,,,N,,,Y,,N,,0,0,0,0,62,1,62,1,Y,N,,,0,,,,N,,,SALINAS,DAVID,Utility,PUBLIC UTILITIES DIRECTOR,CITY OF WESLACO,dsalinas@weslacotx.gov,1912 JOE STEPHENS AVE.,WESLACO,TX,78599,(956) 973-3146,,,,,,,,,,,,,,,,,,,,,,,,,1088.260477,43049.22089
1481,Heritage Square #2,P1R480825,Texas,TX,Hidalgo,TXAG,Heritage Square #2,,,,M1080315,Blue,4,Y,0,64,234,Public Water System,N,N,Y,CITY OF WESLACO,DW074,,,,Y,Y,,N,,Y,CITY OF WESLACO,WW097,,,N,,,Y,,N,,0,0,0,0,234,1,234,1,Y,N,,,0,,,,N,,,SALINAS,DAVID,Utility,PUBLIC UTILITIES DIRECTOR,CITY OF WESLACO,dsalinas@weslacotx.gov,1912 JOE STEPHENS AVE.,WESLACO,TX,78599,(956) 973-3146,,,,,,,,,,,,,,,,,,,,,,,,,1198.998534,46997.75498
1482,Expressway Heights,P1R480769,Texas,TX,Hidalgo,TXAG,Expressway Heights,,,,M1080266,Blue,4,Y,0,57,189,Public Water System,N,N,Y,CITY OF WESLACO,DW074,,,,Y,Y,,N,,Y,CITY OF WESLACO,WW097,,,N,,,Y,,N,,0,0,0,0,189,1,189,1,Y,N,,,0,,,,N,,,SALINAS,DAVID,Utility,PUBLIC UTILITIES DIRECTOR,CITY OF WESLACO,dsalinas@weslacotx.gov,1912 JOE STEPHENS AVE.,WESLACO,TX,78599,(956) 973-3146,,,,,,,,,,,,,,,,,,,,,,,,,1453.92114,93452.67714
1483,R/S lot J,P1R481132,Texas,TX,Hidalgo,TXAG,R/S lot J,,,,M1080581,Blue,4,Y,0,41,158,Public Water System,N,N,Y,CITY OF MCALLEN,DW056,,,,Y,Y,,N,,Y,CITY OF MCALLEN,WW091,,,N,,,Y,,N,,0,0,0,0,158,1,158,1,Y,N,,,0,,,,N,,,SKOGLUND,TIM,Utility,WASTEWATER UTILITY ENGINEER,CITY OF MCALLEN,tskoglund@mcallen.net,PO BOX 220,MCALLEN,TX,78501,(956) 681-1775,,,,,,,,,,,,,,,,,,,,,,,,,1522.836712,124377.0881
1484,Starr Subd.,P1R481259,Texas,TX,Hidalgo,TXAG,Starr Subd.,,,,M1080698,Blue,4,Y,0,11,42,Public Water System,N,N,Y,CITY OF PHARR,DW060,,,,Y,Y,,N,,Y,CITY OF PHARR,WW095,,,N,,,Y,,N,,0,0,0,0,42,1,42,1,Y,Y,,,0,,,,N,,,DE LEON,EDDIE,Utility,UTILITY SUPERINTENDENT,CITY OF PHARR,eddie.deleon@pharr-tx.gov,2400 S. VETERANS BLVD.,PHARR,TX,78577,(956) 787-4531,,,,,,,,,,,,,,,,,,,,,,,,,1268.210539,67385.12894
1485,Barrington Heights,P1R480015,Texas,TX,Cameron,TXAG,Barrington Heights,,,,M0310016,Blue,4,Y,53,45,190,Public Water System,N,N,Y,CITY OF LA FERIA,DW049,,,,Y,Y,,N,,N,,,CITY OF LA FERIA,WW074,N,,,Y,,N,,0,0,190,1,190,1,0,0,Y,N,,,0,,,,N,,,RODRIGUEZ,PAULA,City,PLANNING & DEV. MANAGER,CITY OF LA FERIA,prodriguez@cityoflaferia.com,115 E. COMMERCIAL AVE.,LA FERIA,TX,78559-5002,(956) 797-2261,(956) 383-4938,,,,,,,,,,,,,,,,,,,,,,,,1574.820228,83048.25169
1486,Windsong Village,P1R480172,Texas,TX,Cameron,TXAG,Windsong Village,,,,M0310170,Blue,4,Y,93,54,241,Public Water System,N,N,Y,CITY OF LA FERIA,DW049,,,,Y,Y,,N,,N,,,CITY OF LA FERIA,WW074,N,,,Y,,N,,0,0,241,1,241,1,0,0,Y,N,,,0,,,,N,,,RODRIGUEZ,PAULA,City,PLANNING & DEV. MANAGER,CITY OF LA FERIA,prodriguez@cityoflaferia.com,115 E. COMMERCIAL AVE.,LA FERIA,TX,78559-5002,(956) 797-2261,(956) 383-4938,,,,,,,,,,,,,,,,,,,,,,,,1306.526572,97409.41325
1487,Mata Subd.,P1R480983,Texas,TX,Hidalgo,TXAG,Mata Subd.,Mata Subdivision #1,,,M1080450,Blue,4,Y,57,49,207,Public Water System,N,N,Y,CITY OF MCALLEN,DW056,,,,Y,Y,,N,,Y,CITY OF MCALLEN,WW091,,,N,,,Y,,N,,0,0,0,0,207,1,207,1,Y,N,,,0,,,,N,,,SKOGLUND,TIM,Utility,WASTEWATER UTILITY ENGINEER,CITY OF MCALLEN,tskoglund@mcallen.net,PO BOX 220,MCALLEN,TX,78501,(956) 681-1775,,,,,,,,,,,,,,,,,,,,,,,,,349.7085312,7208.404024
1488,Seventh Street Addition Subd.,P1R481216,Texas,TX,Hidalgo,TXAG,Seventh Street Addition Subd.,7th Street Subdivision,,,M1080660,Blue,4,Y,7,5,15,Public Water System,N,N,Y,CITY OF ALAMO,DW030,,,,Y,Y,,N,,Y,CITY OF ALAMO,WW084,,,N,,,Y,,N,,0,0,0,0,15,1,15,1,Y,Y,,,0,,,,N,,,OZUNA,LUCIANNO,City,PUBLIC WORKS DIRECTOR,CITY OF ALAMO,jvillareal@alamotexas.org,803 S TOWER ROAD,ALAMO,TX,78516,(956) 787-8321,,,,,,,,,,,,,,,,,,,,,,,,,291.9790724,5252.14049
1489,Lorenzana Subd.,P1R480948,Texas,TX,Hidalgo,TXAG,Lorenzana Subd.,Lorenzana,,,M1080422,Blue,4,Y,28,1,3,Public Water System,N,N,Y,CITY OF MERCEDES,DW057,,,,Y,Y,,N,,Y,CITY OF MERCEDES,WW092,,,N,,,Y,,N,,0,0,0,0,3,1,3,1,Y,Y,,,0,,,,N,,,GARCIA,RICARDO,City,CITY MANAGER,CITY OF MERCEDES,rgarcia@cityofmercedes.com,400 S. OHIO,MERCEDES,TX,78570,(956) 565-3114,,,,,,,,,,,,,,,,,,,,,,,,,951.4327174,38239.15792
1490,Benita Addition,P1R480581,Texas,TX,Hidalgo,TXAG,Benita Addition,Benita,,,M1080099,Blue,4,Y,42,35,108,Public Water System,N,N,Y,CITY OF DONNA,DW036,,,,Y,Y,,N,,Y,CITY OF DONNA,WW086,,,N,,,Y,,N,,0,0,0,0,108,1,108,1,Y,Y,,,0,,,,N,,,GONZALEZ,JONAS,City,WATER / WASTEWATER LIASISON,CITY OF DONNA,jgonzalez@cityofdonna.org,114 S. 13TH ST.,DONNA,TX,78537,(956) 464-7861,,,,,,,,,,,,,,,,,,,,,,,,,984.9474771,45631.73197
1491,Villa Donna Subd.,P1R481361,Texas,TX,Hidalgo,TXAG,Villa Donna Subd.,Villa Donna,,,M1080787,Blue,4,Y,94,42,176,Public Water System,N,N,Y,CITY OF DONNA,DW036,,,,Y,Y,,N,,Y,CITY OF DONNA,WW086,,,N,,,Y,,N,,0,0,0,0,176,1,176,1,Y,N,,,0,,,,N,,,GONZALEZ,JONAS,City,WATER / WASTEWATER LIASISON,CITY OF DONNA,jgonzalez@cityofdonna.org,114 S. 13TH ST.,DONNA,TX,78537,(956) 464-7861,,,,,,,,,,,,,,,,,,,,,,,,,1461.322102,111769.6133
1492,HME Subd.,P1R480840,Texas,TX,Hidalgo,TXAG,HME Subd.,Hall Acres,,,M1080328,Blue,4,Y,51,46,90,Public Water System,N,N,Y,CITY OF PHARR,DW060,,,,Y,Y,,N,,Y,CITY OF PHARR,WW095,,,N,,,Y,,N,,0,0,0,0,90,1,90,1,Y,N,,,0,,,,N,,,DE LEON,EDDIE,Utility,UTILITY SUPERINTENDENT,CITY OF PHARR,eddie.deleon@pharr-tx.gov,2400 S. VETERANS BLVD.,PHARR,TX,78577,(956) 787-4531,,,,,,,,,,,,,,,,,,,,,,,,,1310.110435,66243.48064
1493,Sings Subd.,P1R481233,Texas,TX,Hidalgo,TXAG,Sings Subd.,Hall Acres,,,M1080676,Blue,4,Y,75,75,229,Public Water System,N,N,Y,CITY OF PHARR,DW060,,,,Y,Y,,N,,Y,CITY OF PHARR,WW095,,,N,,,Y,,N,,0,0,0,0,229,1,229,1,Y,Y,,,0,,,,N,,,DE LEON,EDDIE,Utility,UTILITY SUPERINTENDENT,CITY OF PHARR,eddie.deleon@pharr-tx.gov,2400 S. VETERANS BLVD.,PHARR,TX,78577,(956) 787-4531,,,,,,,,,,,,,,,,,,,,,,,,,3592.896099,519351.3766
1494,Valle Verde,P1R480165,Texas,TX,Cameron,TXAG,Valle Verde,Valle Verde Subdivision(Amended),,,M0310163,Blue,4,Y,49,39,184,Public Water System,N,N,Y,CITY OF LA FERIA,DW049,,,,Y,Y,,N,,N,,,CITY OF LA FERIA,WW074,N,,,Y,,N,,0,0,184,1,184,1,0,0,Y,N,,,0,,,,N,,,RODRIGUEZ,PAULA,City,PLANNING & DEV. MANAGER,CITY OF LA FERIA,prodriguez@cityoflaferia.com,115 E. COMMERCIAL AVE.,LA FERIA,TX,78559-5002,(956) 797-2261,(956) 383-4938,,,,,,,,,,,,,,,,,,,,,,,,933.020301,43802.5354
1495,Whalen Acres,P1R481386,Texas,TX,Hidalgo,TXAG,Whalen Acres,,,,M1080810,Blue,4,Y,37,26,70,Public Water System,N,N,Y,CITY OF MCALLEN,DW056,,,,Y,Y,,N,,Y,CITY OF MCALLEN,WW091,,,N,,,Y,,N,,0,0,0,0,70,1,70,1,Y,N,,,0,,,,N,,,SKOGLUND,TIM,Utility,WASTEWATER UTILITY ENGINEER,CITY OF MCALLEN,tskoglund@mcallen.net,PO BOX 220,MCALLEN,TX,78501,(956) 681-1775,,,,,,,,,,,,,,,,,,,,,,,,,1277.192524,50417.12805
